uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PB,SEPTICEMIA,DOMICILIO,"80 - 89",F,10
PB,SEPTICEMIA,DOMICILIO,"80 - 89",M,5
PB,SEPTICEMIA,HOSPITAL,"80 - 89",F,92
PB,SEPTICEMIA,HOSPITAL,"80 - 89",M,65
PB,SEPTICEMIA,OUTRO,"80 - 89",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
PB,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
PB,SEPTICEMIA,POSTO_SAUDE,"80 - 89",M,1
PB,SRAG,DOMICILIO,"80 - 89",F,1
PB,SRAG,HOSPITAL,"80 - 89",F,5
PB,SRAG,HOSPITAL,"80 - 89",M,6
PB,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PE,OUTRAS,DOMICILIO,"80 - 89",F,405
PE,OUTRAS,DOMICILIO,"80 - 89",M,314
PE,OUTRAS,HOSPITAL,"80 - 89",F,378
PE,OUTRAS,HOSPITAL,"80 - 89",M,290
PE,OUTRAS,IGNORADO,"80 - 89",F,6
PE,OUTRAS,IGNORADO,"80 - 89",M,1
PE,OUTRAS,OUTRO,"80 - 89",F,8
PE,OUTRAS,OUTRO,"80 - 89",M,6
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,28
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,19
PE,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
PE,OUTRAS,VIA_PUBLICA,"80 - 89",M,7
PE,COVID,DOMICILIO,"80 - 89",F,6
PE,COVID,DOMICILIO,"80 - 89",M,5
PE,COVID,HOSPITAL,"80 - 89",F,331
PE,COVID,HOSPITAL,"80 - 89",M,304
PE,COVID,IGNORADO,"80 - 89",F,2
PE,COVID,IGNORADO,"80 - 89",M,2
PE,COVID,OUTRO,"80 - 89",M,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,4
PE,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PE,COVID,VIA_PUBLICA,"80 - 89",F,1
PE,INDETERMINADA,DOMICILIO,"80 - 89",F,6
PE,INDETERMINADA,DOMICILIO,"80 - 89",M,5
PE,INDETERMINADA,HOSPITAL,"80 - 89",F,4
PE,INDETERMINADA,HOSPITAL,"80 - 89",M,1
PE,INDETERMINADA,IGNORADO,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,37
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,24
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,55
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,41
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
PE,PNEUMONIA,DOMICILIO,"80 - 89",F,25
PE,PNEUMONIA,DOMICILIO,"80 - 89",M,11
PE,PNEUMONIA,HOSPITAL,"80 - 89",F,130
PE,PNEUMONIA,HOSPITAL,"80 - 89",M,109
PE,PNEUMONIA,OUTRO,"80 - 89",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
PE,SEPTICEMIA,DOMICILIO,"80 - 89",F,19
PE,SEPTICEMIA,DOMICILIO,"80 - 89",M,24
PE,SEPTICEMIA,HOSPITAL,"80 - 89",F,312
PE,SEPTICEMIA,HOSPITAL,"80 - 89",M,180
PE,SEPTICEMIA,IGNORADO,"80 - 89",F,1
PE,SEPTICEMIA,IGNORADO,"80 - 89",M,1
PE,SEPTICEMIA,OUTRO,"80 - 89",M,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,7
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
PE,SRAG,DOMICILIO,"80 - 89",F,1
PE,SRAG,DOMICILIO,"80 - 89",M,2
PE,SRAG,HOSPITAL,"80 - 89",F,76
PE,SRAG,HOSPITAL,"80 - 89",M,73
PE,SRAG,IGNORADO,"80 - 89",F,1
PE,SRAG,OUTRO,"80 - 89",F,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
PE,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
PI,OUTRAS,DOMICILIO,"80 - 89",F,79
PI,OUTRAS,DOMICILIO,"80 - 89",M,94
PI,OUTRAS,HOSPITAL,"80 - 89",F,37
PI,OUTRAS,HOSPITAL,"80 - 89",M,31
PI,OUTRAS,OUTRO,"80 - 89",F,1
PI,OUTRAS,OUTRO,"80 - 89",M,3
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
PI,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
PI,COVID,DOMICILIO,"80 - 89",M,1
PI,COVID,HOSPITAL,"80 - 89",F,49
PI,COVID,HOSPITAL,"80 - 89",M,57
PI,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
PI,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PI,INDETERMINADA,DOMICILIO,"80 - 89",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,16
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,13
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,12
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,13
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PI,PNEUMONIA,DOMICILIO,"80 - 89",F,2
PI,PNEUMONIA,DOMICILIO,"80 - 89",M,4
PI,PNEUMONIA,HOSPITAL,"80 - 89",F,27
PI,PNEUMONIA,HOSPITAL,"80 - 89",M,28
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
PI,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
PI,SEPTICEMIA,DOMICILIO,"80 - 89",M,3
PI,SEPTICEMIA,HOSPITAL,"80 - 89",F,11
PI,SEPTICEMIA,HOSPITAL,"80 - 89",M,22
PI,SRAG,HOSPITAL,"80 - 89",M,2
PR,OUTRAS,DOMICILIO,"80 - 89",F,408
PR,OUTRAS,DOMICILIO,"80 - 89",M,405
PR,OUTRAS,HOSPITAL,"80 - 89",F,480
PR,OUTRAS,HOSPITAL,"80 - 89",M,386
PR,OUTRAS,IGNORADO,"80 - 89",M,1
PR,OUTRAS,OUTRO,"80 - 89",F,32
PR,OUTRAS,OUTRO,"80 - 89",M,35
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,28
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,30
PR,OUTRAS,POSTO_SAUDE,"80 - 89",F,1
PR,OUTRAS,POSTO_SAUDE,"80 - 89",M,1
PR,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
PR,OUTRAS,VIA_PUBLICA,"80 - 89",M,8
PR,COVID,DOMICILIO,"80 - 89",F,20
PR,COVID,DOMICILIO,"80 - 89",M,32
PR,COVID,HOSPITAL,"80 - 89",F,671
PR,COVID,HOSPITAL,"80 - 89",M,751
PR,COVID,OUTRO,"80 - 89",F,4
PR,COVID,OUTRO,"80 - 89",M,9
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,37
PR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,33
PR,COVID,VIA_PUBLICA,"80 - 89",M,2
PR,INDETERMINADA,DOMICILIO,"80 - 89",F,13
PR,INDETERMINADA,DOMICILIO,"80 - 89",M,6
PR,INDETERMINADA,HOSPITAL,"80 - 89",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,33
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,23
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,85
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,68
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,9
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,10
PR,PNEUMONIA,DOMICILIO,"80 - 89",F,10
PR,PNEUMONIA,DOMICILIO,"80 - 89",M,19
PR,PNEUMONIA,HOSPITAL,"80 - 89",F,232
PR,PNEUMONIA,HOSPITAL,"80 - 89",M,258
PR,PNEUMONIA,OUTRO,"80 - 89",F,1
PR,PNEUMONIA,OUTRO,"80 - 89",M,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
PR,SEPTICEMIA,DOMICILIO,"80 - 89",F,7
PR,SEPTICEMIA,DOMICILIO,"80 - 89",M,13
PR,SEPTICEMIA,HOSPITAL,"80 - 89",F,238
PR,SEPTICEMIA,HOSPITAL,"80 - 89",M,161
PR,SEPTICEMIA,OUTRO,"80 - 89",F,4
PR,SEPTICEMIA,OUTRO,"80 - 89",M,3
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,8
PR,SRAG,DOMICILIO,"80 - 89",F,2
PR,SRAG,HOSPITAL,"80 - 89",F,12
PR,SRAG,HOSPITAL,"80 - 89",M,7
PR,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,3
RJ,OUTRAS,DOMICILIO,"80 - 89",F,647
RJ,OUTRAS,DOMICILIO,"80 - 89",M,460
RJ,OUTRAS,HOSPITAL,"80 - 89",F,988
RJ,OUTRAS,HOSPITAL,"80 - 89",M,686
RJ,OUTRAS,IGNORADO,"80 - 89",F,5
RJ,OUTRAS,IGNORADO,"80 - 89",M,4
RJ,OUTRAS,OUTRO,"80 - 89",F,26
RJ,OUTRAS,OUTRO,"80 - 89",M,19
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,303
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,202
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
RJ,OUTRAS,VIA_PUBLICA,"80 - 89",M,3
RJ,COVID,DOMICILIO,"80 - 89",F,15
RJ,COVID,DOMICILIO,"80 - 89",M,12
RJ,COVID,HOSPITAL,"80 - 89",F,1030
RJ,COVID,HOSPITAL,"80 - 89",M,883
RJ,COVID,IGNORADO,"80 - 89",F,2
RJ,COVID,IGNORADO,"80 - 89",M,2
RJ,COVID,OUTRO,"80 - 89",F,1
RJ,COVID,OUTRO,"80 - 89",M,3
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,57
RJ,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,40
RJ,INDETERMINADA,DOMICILIO,"80 - 89",F,26
RJ,INDETERMINADA,DOMICILIO,"80 - 89",M,27
RJ,INDETERMINADA,HOSPITAL,"80 - 89",F,17
RJ,INDETERMINADA,HOSPITAL,"80 - 89",M,13
RJ,INDETERMINADA,OUTRO,"80 - 89",F,1
RJ,INDETERMINADA,OUTRO,"80 - 89",M,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,17
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
RJ,INDETERMINADA,VIA_PUBLICA,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,30
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,20
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,175
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,124
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,47
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,24
RJ,PNEUMONIA,DOMICILIO,"80 - 89",F,17
RJ,PNEUMONIA,DOMICILIO,"80 - 89",M,30
RJ,PNEUMONIA,HOSPITAL,"80 - 89",F,627
RJ,PNEUMONIA,HOSPITAL,"80 - 89",M,493
RJ,PNEUMONIA,IGNORADO,"80 - 89",M,1
RJ,PNEUMONIA,OUTRO,"80 - 89",F,1
RJ,PNEUMONIA,OUTRO,"80 - 89",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,85
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,64
RJ,PNEUMONIA,VIA_PUBLICA,"80 - 89",F,1
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",F,15
RJ,SEPTICEMIA,DOMICILIO,"80 - 89",M,8
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",F,591
RJ,SEPTICEMIA,HOSPITAL,"80 - 89",M,376
RJ,SEPTICEMIA,IGNORADO,"80 - 89",F,1
RJ,SEPTICEMIA,OUTRO,"80 - 89",F,1
RJ,SEPTICEMIA,OUTRO,"80 - 89",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,106
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,59
RJ,SRAG,HOSPITAL,"80 - 89",F,26
RJ,SRAG,HOSPITAL,"80 - 89",M,28
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RN,OUTRAS,DOMICILIO,"80 - 89",F,79
RN,OUTRAS,DOMICILIO,"80 - 89",M,80
RN,OUTRAS,HOSPITAL,"80 - 89",F,87
RN,OUTRAS,HOSPITAL,"80 - 89",M,57
RN,OUTRAS,IGNORADO,"80 - 89",M,1
RN,OUTRAS,OUTRO,"80 - 89",F,1
RN,OUTRAS,OUTRO,"80 - 89",M,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,4
RN,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
RN,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RN,COVID,DOMICILIO,"80 - 89",F,4
RN,COVID,DOMICILIO,"80 - 89",M,4
RN,COVID,HOSPITAL,"80 - 89",F,99
RN,COVID,HOSPITAL,"80 - 89",M,107
RN,COVID,OUTRO,"80 - 89",M,2
RN,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
RN,INDETERMINADA,DOMICILIO,"80 - 89",F,2
RN,INDETERMINADA,DOMICILIO,"80 - 89",M,1
RN,INDETERMINADA,HOSPITAL,"80 - 89",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,13
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,5
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,17
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,PNEUMONIA,DOMICILIO,"80 - 89",F,15
RN,PNEUMONIA,DOMICILIO,"80 - 89",M,11
RN,PNEUMONIA,HOSPITAL,"80 - 89",F,60
RN,PNEUMONIA,HOSPITAL,"80 - 89",M,81
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RN,SEPTICEMIA,DOMICILIO,"80 - 89",F,8
RN,SEPTICEMIA,DOMICILIO,"80 - 89",M,9
RN,SEPTICEMIA,HOSPITAL,"80 - 89",F,58
RN,SEPTICEMIA,HOSPITAL,"80 - 89",M,40
RN,SEPTICEMIA,OUTRO,"80 - 89",F,2
RN,SEPTICEMIA,OUTRO,"80 - 89",M,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
RN,SRAG,DOMICILIO,"80 - 89",F,1
RN,SRAG,DOMICILIO,"80 - 89",M,1
RN,SRAG,HOSPITAL,"80 - 89",F,2
RN,SRAG,HOSPITAL,"80 - 89",M,4
RO,OUTRAS,DOMICILIO,"80 - 89",F,41
RO,OUTRAS,DOMICILIO,"80 - 89",M,65
RO,OUTRAS,HOSPITAL,"80 - 89",F,45
RO,OUTRAS,HOSPITAL,"80 - 89",M,53
RO,OUTRAS,OUTRO,"80 - 89",F,2
RO,OUTRAS,OUTRO,"80 - 89",M,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,OUTRAS,VIA_PUBLICA,"80 - 89",F,3
RO,OUTRAS,VIA_PUBLICA,"80 - 89",M,1
RO,COVID,DOMICILIO,"80 - 89",F,6
RO,COVID,DOMICILIO,"80 - 89",M,4
RO,COVID,HOSPITAL,"80 - 89",F,127
RO,COVID,HOSPITAL,"80 - 89",M,143
RO,COVID,OUTRO,"80 - 89",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RO,COVID,VIA_PUBLICA,"80 - 89",F,1
RO,INDETERMINADA,DOMICILIO,"80 - 89",F,1
RO,INDETERMINADA,DOMICILIO,"80 - 89",M,2
RO,INDETERMINADA,HOSPITAL,"80 - 89",F,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,4
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,11
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,12
RO,PNEUMONIA,DOMICILIO,"80 - 89",F,1
RO,PNEUMONIA,DOMICILIO,"80 - 89",M,1
RO,PNEUMONIA,HOSPITAL,"80 - 89",F,14
RO,PNEUMONIA,HOSPITAL,"80 - 89",M,22
RO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RO,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
RO,SEPTICEMIA,DOMICILIO,"80 - 89",F,1
RO,SEPTICEMIA,DOMICILIO,"80 - 89",M,1
RO,SEPTICEMIA,HOSPITAL,"80 - 89",F,17
RO,SEPTICEMIA,HOSPITAL,"80 - 89",M,10
RO,SRAG,HOSPITAL,"80 - 89",F,2
RO,SRAG,HOSPITAL,"80 - 89",M,1
RR,OUTRAS,DOMICILIO,"80 - 89",F,3
RR,OUTRAS,DOMICILIO,"80 - 89",M,2
RR,OUTRAS,HOSPITAL,"80 - 89",F,7
RR,OUTRAS,HOSPITAL,"80 - 89",M,13
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RR,COVID,HOSPITAL,"80 - 89",F,15
RR,COVID,HOSPITAL,"80 - 89",M,27
RR,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,3
RR,PNEUMONIA,HOSPITAL,"80 - 89",F,2
RR,PNEUMONIA,HOSPITAL,"80 - 89",M,3
RR,SEPTICEMIA,HOSPITAL,"80 - 89",F,2
RR,SEPTICEMIA,HOSPITAL,"80 - 89",M,2
RS,OUTRAS,DOMICILIO,"80 - 89",F,541
RS,OUTRAS,DOMICILIO,"80 - 89",I,2
RS,OUTRAS,DOMICILIO,"80 - 89",M,399
RS,OUTRAS,HOSPITAL,"80 - 89",F,723
RS,OUTRAS,HOSPITAL,"80 - 89",M,564
RS,OUTRAS,IGNORADO,"80 - 89",F,26
RS,OUTRAS,IGNORADO,"80 - 89",M,21
RS,OUTRAS,OUTRO,"80 - 89",F,37
RS,OUTRAS,OUTRO,"80 - 89",M,28
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,89
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,75
RS,OUTRAS,VIA_PUBLICA,"80 - 89",F,2
RS,OUTRAS,VIA_PUBLICA,"80 - 89",M,3
RS,COVID,DOMICILIO,"80 - 89",F,22
RS,COVID,DOMICILIO,"80 - 89",M,31
RS,COVID,HOSPITAL,"80 - 89",F,973
RS,COVID,HOSPITAL,"80 - 89",I,1
RS,COVID,HOSPITAL,"80 - 89",M,926
RS,COVID,IGNORADO,"80 - 89",F,31
RS,COVID,IGNORADO,"80 - 89",M,23
RS,COVID,OUTRO,"80 - 89",F,5
RS,COVID,OUTRO,"80 - 89",M,8
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,61
RS,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,47
RS,INDETERMINADA,DOMICILIO,"80 - 89",F,16
RS,INDETERMINADA,DOMICILIO,"80 - 89",M,7
RS,INDETERMINADA,HOSPITAL,"80 - 89",F,2
RS,INDETERMINADA,HOSPITAL,"80 - 89",M,5
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,27
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,35
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,139
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,142
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",F,2
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"80 - 89",M,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,3
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,15
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,13
RS,PNEUMONIA,DOMICILIO,"80 - 89",F,24
RS,PNEUMONIA,DOMICILIO,"80 - 89",M,24
RS,PNEUMONIA,HOSPITAL,"80 - 89",F,379
RS,PNEUMONIA,HOSPITAL,"80 - 89",M,332
RS,PNEUMONIA,IGNORADO,"80 - 89",F,9
RS,PNEUMONIA,IGNORADO,"80 - 89",M,11
RS,PNEUMONIA,OUTRO,"80 - 89",F,6
RS,PNEUMONIA,OUTRO,"80 - 89",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,35
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,19
RS,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,1
RS,SEPTICEMIA,DOMICILIO,"80 - 89",F,16
RS,SEPTICEMIA,DOMICILIO,"80 - 89",M,10
RS,SEPTICEMIA,HOSPITAL,"80 - 89",F,358
RS,SEPTICEMIA,HOSPITAL,"80 - 89",M,231
RS,SEPTICEMIA,IGNORADO,"80 - 89",F,5
RS,SEPTICEMIA,IGNORADO,"80 - 89",M,4
RS,SEPTICEMIA,OUTRO,"80 - 89",F,5
RS,SEPTICEMIA,OUTRO,"80 - 89",M,2
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,23
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,6
RS,SRAG,HOSPITAL,"80 - 89",F,12
RS,SRAG,HOSPITAL,"80 - 89",M,4
RS,SRAG,IGNORADO,"80 - 89",M,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
RS,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
SC,OUTRAS,DOMICILIO,"80 - 89",F,211
SC,OUTRAS,DOMICILIO,"80 - 89",M,193
SC,OUTRAS,HOSPITAL,"80 - 89",F,339
SC,OUTRAS,HOSPITAL,"80 - 89",M,275
SC,OUTRAS,IGNORADO,"80 - 89",F,1
SC,OUTRAS,IGNORADO,"80 - 89",M,1
SC,OUTRAS,OUTRO,"80 - 89",F,13
SC,OUTRAS,OUTRO,"80 - 89",M,7
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,19
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,19
SC,OUTRAS,VIA_PUBLICA,"80 - 89",F,1
SC,OUTRAS,VIA_PUBLICA,"80 - 89",M,5
SC,COVID,DOMICILIO,"80 - 89",F,18
SC,COVID,DOMICILIO,"80 - 89",M,7
SC,COVID,HOSPITAL,"80 - 89",F,403
SC,COVID,HOSPITAL,"80 - 89",I,1
SC,COVID,HOSPITAL,"80 - 89",M,432
SC,COVID,OUTRO,"80 - 89",M,4
SC,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",F,13
SC,COVID,OUTROS_SERVICOS_SAUDE,"80 - 89",M,11
SC,INDETERMINADA,DOMICILIO,"80 - 89",F,4
SC,INDETERMINADA,DOMICILIO,"80 - 89",M,6
SC,INDETERMINADA,HOSPITAL,"80 - 89",F,3
SC,INDETERMINADA,HOSPITAL,"80 - 89",M,2
SC,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,13
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,18
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,60
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,68
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,2
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
SC,PNEUMONIA,DOMICILIO,"80 - 89",F,17
SC,PNEUMONIA,DOMICILIO,"80 - 89",M,16
SC,PNEUMONIA,HOSPITAL,"80 - 89",F,151
SC,PNEUMONIA,HOSPITAL,"80 - 89",M,166
SC,PNEUMONIA,OUTRO,"80 - 89",F,2
SC,PNEUMONIA,OUTRO,"80 - 89",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
SC,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,1
